donorKey,donationkey,equipmentEnum,qty,datecreated,dataSource,stateprovince
66a70304-c5ab-477b-bf96-7e49fc3859c7,dbf1b9c5-7f7a-4ed9-90da-4b4e04985751,three_ply_mask,500000,2021-03-03 15:40:31.835 UTC,Guppe Intake,IL
66a70304-c5ab-477b-bf96-7e49fc3859c7,dbf1b9c5-7f7a-4ed9-90da-4b4e04985751,kn95,90000,2021-03-03 15:40:31.835 UTC,Guppe Intake,IL
39d5dce2-f880-406c-80b3-07bccceecd11,c29be097-4028-4ddc-8c26-d5216a2daaa2,gown,13000,2021-04-21 14:06:33.005 UTC,Guppe Intake,IL
39d5dce2-f880-406c-80b3-07bccceecd11,c29be097-4028-4ddc-8c26-d5216a2daaa2,three_ply_mask,7000,2021-04-21 14:06:33.005 UTC,Guppe Intake,IL
39d5dce2-f880-406c-80b3-07bccceecd11,c29be097-4028-4ddc-8c26-d5216a2daaa2,face_shield,7500,2021-04-21 14:06:33.005 UTC,Guppe Intake,IL
39d5dce2-f880-406c-80b3-07bccceecd11,c29be097-4028-4ddc-8c26-d5216a2daaa2,n95,85000,2021-04-21 14:06:33.005 UTC,Guppe Intake,IL
39d5dce2-f880-406c-80b3-07bccceecd11,c29be097-4028-4ddc-8c26-d5216a2daaa2,nitrile_gloves,5700,2021-04-21 14:06:33.005 UTC,Guppe Intake,IL
0f8cdb9d-8092-46d4-b37b-db884fa96725,961dc722-42d0-4044-aec4-fff6eb92157d,disinfecting_wipes,250,2020-11-19 00:24:26.051 UTC,Guppe Intake,IL
5539550d-333f-48ff-9500-5cec1cc49f49,5d77325b-9dec-4cf9-b048-90aa619457fc,cloth_mask,20,2020-11-12 20:50:10.366 UTC,Guppe Intake,IL
f6f8a9a1-6a71-4438-8a43-9a641343d1fb,e96b3c8a-08d8-4069-9e83-4c6037d44c64,n95,45,2021-02-12 01:49:54.591 UTC,Guppe Intake,IL
cafd4774-dffb-4840-8d9a-ace6a4e3e82c,6def4506-404f-4acb-b38e-c45387e0a20d,kn95,40,2021-02-05 20:09:54.103 UTC,Guppe Intake,IL
ab92ad36-9029-4179-a7a3-56aef9fb1b97,e266b64d-7bd4-41ea-ac73-ca17b3c191b2,n95,30,2020-12-16 16:19:02.805 UTC,Guppe Intake,IL
7308a602-ca8b-4cbf-be88-e95636d7b015,4d4ec061-0ad6-4cda-ad3f-f88436635432,face_shield,7,2020-12-22 16:15:07.762 UTC,Guppe Intake,IL
054e0366-62ee-4513-aef4-aeb56df936f9,99abaa50-1a72-4138-9268-a6753aa6c555,face_shield,-1,2020-07-14 00:00:00 UTC,Guppe Intake,IL
dd034729-b81a-4982-bd93-d62101713499,722a81d5-57eb-43ea-ae6f-60a9a8824c92,face_shield,50,2020-06-13 00:00:00 UTC,Guppe Intake,IL
dd034729-b81a-4982-bd93-d62101713499,00a3eec1-4e14-47c6-92bd-e65c2c91c589,face_shield,50,2020-06-13 00:00:00 UTC,Guppe Intake,IL
35403c15-a775-4b37-8e09-e927720c46ff,22ef3eb8-7df5-4407-908a-51407936109f,nitrile_gloves,70,2020-06-13 00:00:00 UTC,Guppe Intake,IL
a9d5d615-f64c-462c-a552-017e6d58cc29,a37b4927-c06a-4ea8-a0e6-1d5d917ad5c8,surgical_mask,50,2020-06-03 00:00:00 UTC,Guppe Intake,IL
b46428d1-adfa-4275-b721-b67dd1552c5c,efb5b515-1ec9-4586-872a-e06288de77d5,face_shield,50,2020-06-13 00:00:00 UTC,Guppe Intake,IL
17ef1ad2-982a-4775-be51-30f5368eb150,914e5bf5-8fd1-434c-adf9-192aa9015069,face_shield,40,2020-06-13 00:00:00 UTC,Guppe Intake,IL
b68ea596-8bab-49cb-a320-895e5d087bd6,ff9c1033-43ea-4afb-a0f6-ddd24dcc9ee8,face_shield,10,2020-06-13 00:00:00 UTC,Guppe Intake,IL
22f8801a-6be3-4437-a7b3-85d3ec3d8173,22f97daa-c1c9-4801-bfd8-a9fd5f0af22a,cloth_mask,20,2021-05-07 15:09:50.683 UTC,Guppe Intake,IL
22f8801a-6be3-4437-a7b3-85d3ec3d8173,22f97daa-c1c9-4801-bfd8-a9fd5f0af22a,face_shield,6,2021-05-07 15:09:50.683 UTC,Guppe Intake,IL
d69fa149-a7bb-42fb-ae5f-0708d4a4a41c,b5ef1045-8d30-4961-a595-7283829139e0,nitrile_gloves,9,2021-05-11 18:10:03.404 UTC,Guppe Intake,IL
35b26ea6-5a24-44a7-9a1d-909a9d371a69,31bc0753-2bfd-462a-b65a-939956a37f54,cloth_mask,8,2020-11-21 20:00:25.46 UTC,Guppe Intake,IL
0398a89b-85bd-49e5-ab3b-4ca7e089c794,ec2f2cc2-80f3-4617-b73d-a1282d4bf025,surgical_mask,50,2020-11-26 00:51:26.439 UTC,Guppe Intake,IL
4d4c5485-b508-4e18-ad23-9dc461fe87c3,ab76a4b2-b9e5-465f-bc2f-3e420c89bd2f,face_shield,0,2020-11-19 20:46:16.155 UTC,Guppe Intake,IL
6e6f9d1b-b77b-4b94-b096-a8f23619fdbf,72ab2507-b619-4b23-90be-55dc3dc4be5e,surgical_mask,5,2020-11-21 21:00:55.706 UTC,Guppe Intake,IL
f3bcb0d5-6136-4b75-b187-1b745794e104,dfa717b5-1ff5-41c9-9ac8-718d962dbbb1,cloth_mask,15,2020-11-28 22:47:39.482 UTC,Guppe Intake,IL
c5c52eb0-7f61-4325-9230-69b8d543aff2,37f055fc-2817-415f-952b-853b1f939a0a,sanitizer,6400,2021-05-11 19:46:01.588 UTC,Guppe Intake,IL
c5c52eb0-7f61-4325-9230-69b8d543aff2,82826966-539f-442a-8158-5c323935b5e2,sanitizer,1,2021-03-15 20:56:04.955 UTC,Guppe Intake,IL
64a88ee2-0d18-4386-919e-895601109c2d,4c004279-70db-45f8-9090-a2d6c50a77b7,surgical_mask,40,2021-01-02 23:03:51.808 UTC,Guppe Intake,IL
32fafe6a-d849-434e-bf9e-f1c71eaf63f1,cdab3580-47af-48ab-8d71-1f7789dfa30d,face_shield,25,2021-05-06 18:40:24.157 UTC,Guppe Intake,IL
32fafe6a-d849-434e-bf9e-f1c71eaf63f1,cdab3580-47af-48ab-8d71-1f7789dfa30d,clear_mask,0,2021-05-06 18:40:24.157 UTC,Guppe Intake,IL
32fafe6a-d849-434e-bf9e-f1c71eaf63f1,d49e1e8f-9890-4ab4-9aa2-78cf6d9f86a8,face_shield,25,2021-02-10 14:57:31.595 UTC,Guppe Intake,IL
33bee699-4b83-4ec3-ba80-982fb370dd6e,595a412e-a326-4a8f-af74-413c3c45ea94,n95,1,2020-04-26 15:50:42.029 UTC,Guppe Intake,IL
bc48e96d-6d4c-4dbb-ac07-3e367ee24fd2,54b6fee6-aac2-42c5-95d3-fb1f253ff972,surgical_mask,70,2020-06-03 00:00:00 UTC,Guppe Intake,IL
b60e6c8a-1c73-4b57-a0f0-1c288ebedfe0,c45b93af-66a0-4b3f-8f3f-16a9b22ed61d,three_ply_mask,320,2021-03-08 03:20:55.649 UTC,Guppe Intake,IL
b60e6c8a-1c73-4b57-a0f0-1c288ebedfe0,c45b93af-66a0-4b3f-8f3f-16a9b22ed61d,sanitizer,1,2021-03-08 03:20:55.649 UTC,Guppe Intake,IL
96ace3e6-c58a-463b-a2a3-88611e6dd5e5,d42c0779-8bf9-4a83-b090-6c9ba3234107,gown,1,2020-04-24 02:32:25.465 UTC,Guppe Intake,IL
96ace3e6-c58a-463b-a2a3-88611e6dd5e5,d42c0779-8bf9-4a83-b090-6c9ba3234107,surgical_mask,4,2020-04-24 02:32:25.465 UTC,Guppe Intake,IL
a2e2417a-9518-47a5-8497-aa8ea6eee198,42cc1335-f6e6-4978-a788-74f5a2364895,surgical_mask,90,2021-01-07 17:28:27.231 UTC,Guppe Intake,IL
a2e2417a-9518-47a5-8497-aa8ea6eee198,42cc1335-f6e6-4978-a788-74f5a2364895,nitrile_gloves,50,2021-01-07 17:28:27.231 UTC,Guppe Intake,IL
ec90a4eb-3a45-4206-b1c1-dd89ee7117f1,b320cb89-eb96-4d82-9434-e708e6175394,n95,37,2020-10-11 19:39:20.218 UTC,Guppe Intake,IL
ec90a4eb-3a45-4206-b1c1-dd89ee7117f1,b320cb89-eb96-4d82-9434-e708e6175394,surgical_mask,91,2020-10-11 19:39:20.218 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,1059fffd-448c-4c1d-8926-3f352aa2cdf9,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,c8e729e0-20e3-4306-a8d2-bffd1dd8ecf8,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,877b14d0-7069-4063-bea9-f22daf7662ca,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,05a5b257-67f1-44bd-9d9f-d79458c613eb,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,9caeeffb-c455-42de-a734-a9d7fb26d6f0,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,c1deda6c-381f-4aaf-8c01-7a8c5b0b722a,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,7bd3fc39-5324-4089-be18-616850777ecb,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,92e67bce-f04d-4828-bae1-53fbd187b826,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,1fc9bd77-7a3b-46f0-9e22-b00309547825,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,286de5df-e470-48d5-92d4-f42d992f2b0d,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,d120ca30-1d88-4283-a54f-8067ca676b3a,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,e6522fe7-32ca-49bc-8ed1-2ad8cb4a8d8e,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,7475c1a9-b9a1-40df-b8d9-a239671695d0,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,b00c4a02-aec4-4998-859c-2550817d6e2d,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,04478af8-a964-4967-a421-317fc9f1984f,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,5ce4c868-15be-48fe-8def-f38927b00e6d,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,febc8f92-a740-4fbc-801f-4cafc33eec0c,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,a34a0e07-b7ca-434a-86aa-2c5251c28f35,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
b2c405da-112b-47a1-894b-7e16a7255d17,ba94b11a-5b1a-488f-8dec-d37d03faa138,face_shield,0,2020-06-22 00:00:00 UTC,Guppe Intake,IL
e7178322-aead-4c28-ac98-1a3fc54896e5,e66a163b-b44d-44bc-9e12-838b485740d2,face_shield,10,2020-06-23 00:00:00 UTC,Guppe Intake,IL
e7178322-aead-4c28-ac98-1a3fc54896e5,e9944e90-d86b-4619-a35a-9674fda578a6,face_shield,10,2020-06-23 00:00:00 UTC,Guppe Intake,IL
e7178322-aead-4c28-ac98-1a3fc54896e5,85116e55-7ef2-4f09-b33e-6b7c6ead6b70,face_shield,20,2020-06-23 00:00:00 UTC,Guppe Intake,IL
e7178322-aead-4c28-ac98-1a3fc54896e5,97787054-28ab-4e94-a850-2bba19230fba,face_shield,10,2020-06-23 00:00:00 UTC,Guppe Intake,IL
e7178322-aead-4c28-ac98-1a3fc54896e5,7cdcc1d0-2d08-4a2a-96d5-8d3d79cf8cb7,face_shield,50,2020-06-23 00:00:00 UTC,Guppe Intake,IL
d2ca7b65-d3dc-4f13-8a72-ee9e827a93f7,f02f20f5-0de6-4b0e-a92a-6d3e00714c3b,surgical_mask,0,2020-06-02 00:00:00 UTC,Guppe Intake,IL
bc48e96d-6d4c-4dbb-ac07-3e367ee24fd2,3c5e9132-1a88-402d-b435-298ebb4478ab,n95,10,2020-06-02 00:00:00 UTC,Guppe Intake,IL
d2ca7b65-d3dc-4f13-8a72-ee9e827a93f7,d9dee978-e21f-4bf2-8112-5a93dcddb4af,surgical_mask,0,2020-06-02 00:00:00 UTC,Guppe Intake,IL
d2ca7b65-d3dc-4f13-8a72-ee9e827a93f7,1a753122-04cc-48aa-92d5-731abe71e107,surgical_mask,0,2020-06-02 00:00:00 UTC,Guppe Intake,IL
adfbe8f2-e962-46e4-a7d1-46290564f453,4b395bfc-7040-4328-b6d4-f3c068e4799e,nitrile_gloves,1,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
6a4d0af3-75f9-44a2-be76-168650287cb6,1e20a6be-7086-4155-a4d3-ac8cc416d410,n95,6,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
739dfe4e-8fe7-45e4-a3f1-2b0c667929b4,3f618b7b-7ebb-4424-957e-2a58e26cb0e6,nitrile_gloves,800,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
064c6692-8ebe-4b46-99be-d287d37c51f6,95dbd4d1-e583-487f-b2a5-49cf57482e54,face_shield,100,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
837fac22-a298-4158-8a06-b97dfb943988,0ef0143f-e629-4e80-a648-aee9d806aeeb,face_shield,10000,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
7fdf605c-af3e-4b1f-9015-f70bedb26c57,3c413d2c-cdbc-4d0a-82d3-58de2482779f,face_shield,30,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
f54b3c03-4f0a-4814-a65c-be155ba78d0b,9298d7f1-f343-4e5d-8f89-22d806b17e90,face_shield,84,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
630fe15c-b5ec-4d3f-a464-6ee7f7edec33,9106ddd2-4480-4af8-a364-c198b4a63367,n95,20,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
630fe15c-b5ec-4d3f-a464-6ee7f7edec33,a5836f8d-6731-4afe-8f4c-0b88a75637bd,surgical_mask,50,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
b68ea596-8bab-49cb-a320-895e5d087bd6,dbcf2647-b01f-48e3-8249-3c6748924937,face_shield,15,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
35403c15-a775-4b37-8e09-e927720c46ff,2be7534e-e685-4259-9a31-83e3b6c87ae4,nitrile_gloves,70,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
57660a84-7c35-4dbb-87ef-32023436f6c0,5d688198-6cc7-4864-98ca-38819a013a9d,n95,10,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
7b782ae9-88f8-4016-b6e9-ac914670cbc1,adc64e37-8923-4b8a-b26a-a393e978f5fd,face_shield,100000,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
b46428d1-adfa-4275-b721-b67dd1552c5c,e2df81e2-8558-472b-92e6-9ca73131117d,face_shield,50,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
dd034729-b81a-4982-bd93-d62101713499,bdb30196-d8cd-4301-b569-94b61fd925db,face_shield,100,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
e7178322-aead-4c28-ac98-1a3fc54896e5,af469b45-a6a4-45f7-b45c-ec014f11f218,face_shield,100,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
17ef1ad2-982a-4775-be51-30f5368eb150,7a079e0f-fa77-4f7b-b85f-132af9c8fbfa,face_shield,48,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
739dfe4e-8fe7-45e4-a3f1-2b0c667929b4,a542a3da-df81-4c13-9a61-e085728ed3b1,n95,3,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IL
b92b0c58-2337-48d8-840a-f5789d344cff,2ccb813e-aaad-4b22-951d-7349628a6fbb,cloth_mask,2500,2020-08-24 01:52:16.591 UTC,Guppe Intake,IN
178fa5a2-c156-4882-b67a-1af1d5a8a198,8464d8cf-650f-48a6-a60c-ca06076f2aad,face_shield,30,2020-08-13 12:49:52.347 UTC,Guppe Intake,IN
23b1f8f9-eaa1-4ed2-8e95-8af6d4a9de0e,24b0db6d-a55d-4d46-9262-730f49d3ae55,nitrile_gloves,6,2020-10-28 04:52:37.236 UTC,Guppe Intake,IN
221dccce-1189-4c77-aef6-a53ac7fa4250,6d9b3eda-debf-40c8-b6b8-81de54979018,surgical_mask,70,2021-03-02 13:31:38.004 UTC,Guppe Intake,IN
221dccce-1189-4c77-aef6-a53ac7fa4250,6d9b3eda-debf-40c8-b6b8-81de54979018,n95,70,2021-03-02 13:31:38.004 UTC,Guppe Intake,IN
0ca0e11e-0ddd-4391-943f-c3330f003b85,b0f2164f-15cf-4f68-856b-c4c7228eec00,cloth_mask,240000,2020-09-22 03:53:14.762 UTC,Guppe Intake,IN
7a75e84e-509e-451c-9087-b303593e5f8e,1aebbd72-195e-4cfd-8243-bcc04bbee4d0,face_shield,100,2020-04-19 19:39:00 UTC,Donations Backlog Merged,IN
a5deb603-5922-42ff-a0ed-4d98a81dd0be,2dfbbd62-a3af-447e-8f71-8798a11e3459,gown,100,2021-02-14 16:23:15.955 UTC,Guppe Intake,IN
a5deb603-5922-42ff-a0ed-4d98a81dd0be,2dfbbd62-a3af-447e-8f71-8798a11e3459,face_shield,100,2021-02-14 16:23:15.955 UTC,Guppe Intake,IN
9f42f095-8873-41bc-bc4f-06f7cd651f3d,89263bff-1ae9-4ce5-8b82-82a8e80da2ca,n95,10,2021-01-15 06:07:55.601 UTC,Guppe Intake,IN
ea2e664f-dd6b-4b0f-b920-1c9c53fb4a66,5d3ea165-38ab-4fc3-aaff-1b92391bbd24,face_shield,200,2020-04-10 12:09:00 UTC,Donations Backlog Merged,IN
18d406b7-656c-4d6b-8bda-3a3c9068f6b7,b680b59e-d51d-43ce-927e-3a4b43117830,kn95,24,2021-03-28 12:26:01.829 UTC,Guppe Intake,IN
8dc21287-2782-488d-acda-b3892cb3547d,f57370b5-1dc8-4d27-9e7a-88a4e65b9cdd,nitrile_gloves,9,2020-12-27 17:27:31.79 UTC,Guppe Intake,IN
2aaa401b-3cff-447f-bb6c-cc75b3e273ec,6027aceb-f9f4-4587-a53d-dbc0e84a042e,face_shield,7000,2020-12-21 22:28:53.952 UTC,Guppe Intake,IN
ea2e664f-dd6b-4b0f-b920-1c9c53fb4a66,437af06c-e10d-4565-968e-92069bcfb05e,face_shield,100,2020-06-08 00:00:00 UTC,Guppe Intake,IN
7a75e84e-509e-451c-9087-b303593e5f8e,ee0b235b-cbe0-433b-93b3-6b0265c99694,face_shield,50,2020-06-08 00:00:00 UTC,Guppe Intake,IN
307feb41-e61a-499f-a09f-ba52f9cdb30e,7549df84-43d3-4c80-ba9c-db03b05af1ee,n95,200,2020-04-29 00:00:00 UTC,Guppe Intake,IN
d62a23e4-4e82-4d30-8444-7af62b00cec2,d3ff97f9-bbe0-4386-8a3c-52083804fff3,cloth_mask,2100,2020-08-19 03:58:38.958 UTC,Guppe Intake,IN
5b3438de-adf1-470a-8b48-224efdb5c530,2f4d1cc3-39ed-4828-88c2-7d36ad8b47a1,n95,1,2020-10-29 16:16:42.865 UTC,Guppe Intake,IN
67475904-86a3-410d-8d52-a173369529e0,6b738c9c-8bfe-4637-b714-cf8bbc73d34f,n95,5,2021-05-06 22:51:09.769 UTC,Guppe Intake,IN
67475904-86a3-410d-8d52-a173369529e0,1dea85bc-4fe9-4c9e-9549-619f39049ce5,n95,5,2021-03-27 18:27:04.186 UTC,Guppe Intake,IN
01161e0f-8917-44d5-97f3-bb5d1c236e93,9ed9fabd-19f9-4138-83fa-a8fddc7e2c74,nitrile_gloves,2000,2020-11-19 13:03:14.804 UTC,Guppe Intake,IN
2f5c23e5-663f-4f20-a130-a267509eafa3,7e383a5f-20b3-4689-ac91-e6b7427525ad,cloth_mask,10,2021-01-12 13:42:38.177 UTC,Guppe Intake,IN
d62a23e4-4e82-4d30-8444-7af62b00cec2,94d9f126-f770-43e0-88c2-fc11bfea4c14,cloth_mask,1350,2021-05-18 01:28:50.57 UTC,Guppe Intake,IN
ea2e664f-dd6b-4b0f-b920-1c9c53fb4a66,ae6b25f3-8c8b-4ab2-b21d-4d2c3cfacaee,face_shield,90,2020-06-17 00:00:00 UTC,Guppe Intake,IN
ea2e664f-dd6b-4b0f-b920-1c9c53fb4a66,433aa4ab-05a3-4b8a-b4d2-30e581fe5558,face_shield,10,2020-06-17 00:00:00 UTC,Guppe Intake,IN
307feb41-e61a-499f-a09f-ba52f9cdb30e,4c587a97-ccaf-489c-8948-3e33c3c68a31,n95,200,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IN
ea2e664f-dd6b-4b0f-b920-1c9c53fb4a66,513aa0ac-74b6-4d3e-8700-36ac326dd5c2,face_shield,100,2020-04-19 04:00:00 UTC,Donations Backlog Merged,IN
53d28072-1cba-45c5-af1f-bb6467dc12f8,8928d594-80c0-40f3-8fd3-cfbebb523938,cloth_mask,33,2020-10-13 18:14:05.175 UTC,Guppe Intake,MA
419cf62a-ad52-4fad-a6fb-44780e07ca31,ed21e142-63d1-4de7-b884-d57c3353e9a7,coveralls,100,2020-09-23 14:57:19.554 UTC,Guppe Intake,MA
419cf62a-ad52-4fad-a6fb-44780e07ca31,ed21e142-63d1-4de7-b884-d57c3353e9a7,disposable_booties,100,2020-09-23 14:57:19.554 UTC,Guppe Intake,MA
e77082ae-181d-4884-b415-36faf413330e,5f1f6582-a016-4544-97e9-ffb3e9af46fc,face_shield,800,2021-04-16 16:07:26.022 UTC,Guppe Intake,MA
e77082ae-181d-4884-b415-36faf413330e,5f1f6582-a016-4544-97e9-ffb3e9af46fc,gown,1600,2021-04-16 16:07:26.022 UTC,Guppe Intake,MA
b88e4c58-1358-4f57-a347-f57e1573943f,41504749-9686-4b1f-a31e-0fc1eed1f2ec,sanitizer,382,2021-05-07 13:20:30.14 UTC,Guppe Intake,MA
342c3172-803d-4e20-90eb-253867903e56,4bcf403c-3f2b-460a-9670-02cc9f933c6e,face_shield,150,2021-03-04 16:36:46.908 UTC,Guppe Intake,MA
0def8e23-53c8-4e94-8efd-63458075ad58,4b7bf7eb-73d6-45be-ad61-4c1fee0d7b79,cloth_mask,14000,2020-12-02 18:55:00.257 UTC,Guppe Intake,MA
1250f0f0-79ed-40f1-a977-4434617c8053,ae07ea37-5ae6-4bad-8331-a18daeeacd2c,cloth_mask,100,2020-12-26 22:04:53.896 UTC,Guppe Intake,MA
46c241c8-8b20-4d47-a4d5-6cec0115f806,8d588593-9bd9-49e6-a684-7987940eda6e,n95,1,2020-04-28 19:14:50.502 UTC,Guppe Intake,MA
bc5a47ce-92d4-496f-8ea6-f217225152f8,01aef2f8-4123-49b7-9713-da1fabfd058f,n95,10,2020-12-29 20:37:37.174 UTC,Guppe Intake,MA
97d44f3d-8089-484a-9e54-f59e4cc1726a,14a6fc68-e1c9-47e5-ae2d-b0ba9060bec4,coveralls,325,2021-03-24 13:16:24.695 UTC,Guppe Intake,MA
29a5097f-a04f-4602-b7e2-6de0c33b5dd2,61ff50e1-9153-49f8-a10d-d99d793c05eb,three_ply_mask,500,2021-03-18 14:38:05.215 UTC,Guppe Intake,MA
29a5097f-a04f-4602-b7e2-6de0c33b5dd2,61ff50e1-9153-49f8-a10d-d99d793c05eb,nitrile_gloves,5,2021-03-18 14:38:05.215 UTC,Guppe Intake,MA
4d42362d-82e5-4886-bc5c-c3b9a35e26d8,3531b072-e43d-440b-8251-ebfb03b58894,gown,45000,2020-11-16 23:58:52.801 UTC,Guppe Intake,MA
4d42362d-82e5-4886-bc5c-c3b9a35e26d8,3531b072-e43d-440b-8251-ebfb03b58894,face_shield,6000,2020-11-16 23:58:52.801 UTC,Guppe Intake,MA
69b0c5df-54fb-4041-bd3e-0a469439e70d,1dd7d43e-24ac-41b1-a768-367e08d4ce64,n95,200,2020-05-04 19:09:21.836 UTC,Guppe Intake,MA
3399da4c-be9e-4846-9643-6f1103e84aa5,70b8d6f9-d85a-441f-aeb7-dd3ac1ab3cde,surgical_mask,1000,2020-04-29 01:20:25.936 UTC,Guppe Intake,MA
620903b7-bfa3-462b-ae3d-5700ca4a1259,3d1081c8-37b4-47e6-8139-acae320e790a,face_shield,70,2020-04-23 00:41:58.771 UTC,Guppe Intake,MA
d332bf81-33b6-4cce-8d3f-01c7bd435b6e,15f31c64-ff2a-43c2-bfa8-806070b0ae3d,face_shield,200,2020-04-13 15:07:00 UTC,Donations Backlog Merged,MA
9cd9cf45-8423-4f93-9bf6-457724355f07,dcae5d83-96f6-48af-a88b-904945e2862b,surgical_mask,60,2020-04-26 20:24:35.376 UTC,Guppe Intake,MA
9cd9cf45-8423-4f93-9bf6-457724355f07,dcae5d83-96f6-48af-a88b-904945e2862b,n95,10,2020-04-26 20:24:35.376 UTC,Guppe Intake,MA
03b7d098-3024-449c-ae0e-978f89f0b678,b5bb2aad-8274-4dd8-ba90-7a45027d9155,surgical_mask,100,2020-04-27 20:54:25.209 UTC,Guppe Intake,MA
984c713d-7330-4ad3-9401-a9bd6a551ee3,da93bd1a-0d92-40c0-91a6-1f7e9953d99c,face_shield,1000,2020-05-11 21:59:54.11 UTC,Guppe Intake,MA
984c713d-7330-4ad3-9401-a9bd6a551ee3,da93bd1a-0d92-40c0-91a6-1f7e9953d99c,coveralls,100,2020-05-11 21:59:54.11 UTC,Guppe Intake,MA
984c713d-7330-4ad3-9401-a9bd6a551ee3,da93bd1a-0d92-40c0-91a6-1f7e9953d99c,surgical_mask,3200,2020-05-11 21:59:54.11 UTC,Guppe Intake,MA
3473f486-7f52-4aa0-9340-816ec5036d4a,b88a4697-d63a-4f08-b389-123ed8602a9b,three_ply_mask,48000,2021-01-28 12:56:12.69 UTC,Guppe Intake,MA
1a92cec7-cd72-4132-9aa3-3a51dade87a6,5139b06e-19f5-4867-8256-1d4ebb99253f,face_shield,60,2020-05-12 19:23:08.69 UTC,Guppe Intake,MA
b14b7f2d-8748-49b3-8fe7-7b00b82bac74,ca485239-0e9b-4f1b-9f8b-13712cec064f,face_shield,200,2020-04-10 15:12:00 UTC,Donations Backlog Merged,MA
5b4a1c8e-6445-4487-967e-bb6fa889b9e2,534c8677-b360-4a52-a07f-49173fee6672,face_shield,20,2020-04-23 17:32:14.504 UTC,Guppe Intake,MA
7441509f-8e43-498e-81fb-e9c4eea9ce73,f8ead348-88d8-43ff-9996-1430896dd6b9,cloth_mask,50,2020-05-04 20:43:13.305 UTC,Guppe Intake,MA
2be0ed40-e083-4f4f-99de-16b52d96e3bb,dc90cabb-4474-4e51-b504-9ca9851946f6,cloth_mask,3,2020-05-04 01:05:57.645 UTC,Guppe Intake,MA
2be0ed40-e083-4f4f-99de-16b52d96e3bb,dc90cabb-4474-4e51-b504-9ca9851946f6,surgical_mask,4,2020-05-04 01:05:57.645 UTC,Guppe Intake,MA
