matchkey,donorkey,facilitykey,matchstatus,matchsubstatus,matchCreated,closedOrDelivered,enumcode,qty
c0ebada4-90f8-4bc4-ac56-be1412666643,4d4a58a1-f187-4b16-bd64-b73f7b736e29,9e2bf095-01c1-490e-8046-33cfe7dd09b1,delivered,,2021-06-25 12:23:31.644 UTC,2021-07-09 20:35:40.296 UTC,sanitizer,540
d884044c-6776-433c-8c94-22e932dce7a8,bca4b48f-ebca-4810-8689-0ba004ae6f91,9e2bf095-01c1-490e-8046-33cfe7dd09b1,delivered,,2021-03-20 03:40:08.319 UTC,2021-04-08 15:58:48.802 UTC,sanitizer,50
e9871c02-59c3-4de4-97e5-e60a08b4df50,4830af21-0fc4-4b85-a4c8-29d2608142a3,9e2bf095-01c1-490e-8046-33cfe7dd09b1,delivered,,2021-07-09 01:36:34.771 UTC,2021-07-09 20:44:49.055 UTC,thermometer,40
6ee377c1-17ff-4e2c-870f-f403573ebe38,3605275c-bf71-4323-9234-71792cb2e442,9e32b60e-d118-4ab6-8460-d37c99a90c4e,delivered,,2021-04-03 00:43:23.813 UTC,2021-03-26 00:00:00 UTC,kn95,600
8351df94-1d2f-43f0-bba2-3a1afaabeac5,3605275c-bf71-4323-9234-71792cb2e442,9e32b60e-d118-4ab6-8460-d37c99a90c4e,delivered,,2021-04-03 00:43:37.397 UTC,2021-03-26 00:00:00 UTC,three_ply_mask,2
8fa971d9-b67d-406f-a625-026a3970fa6a,3605275c-bf71-4323-9234-71792cb2e442,9e32b60e-d118-4ab6-8460-d37c99a90c4e,delivered,,2021-04-03 01:57:45.597 UTC,2021-03-26 00:00:00 UTC,three_ply_mask,1998
6fe9bb00-6de8-4576-944c-d62d3782f283,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,9e50099a-0d37-4130-a7f8-cd750fb53b1d,closed,no_supply,2020-08-13 18:04:52.268 UTC,2020-08-14 02:08:36 UTC,n95,10
8b883842-7d1d-4c2e-8def-a3b3c20f87c6,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,9e595ae3-3a34-4240-9a1a-1eb137e5fd49,closed,no_supply,2020-08-13 18:05:58.965 UTC,2020-08-17 07:08:10 UTC,nitrile_gloves,10
ec4ef8da-02d8-408b-8feb-6492fdc20d4b,e7178322-aead-4c28-ac98-1a3fc54896e5,9e613ccb-4684-4490-b7cb-519bc8c1bc2d,delivered,,2020-06-23 00:00:00 UTC,2020-10-14 07:10:49 UTC,face_shield,10
fcaaefed-2a6f-427d-aa28-ae0373135dfc,01ccebf4-9777-4075-a5a2-5508236a02f2,9ebc1020-1985-43ea-9d47-92e30b7b5bb8,delivered,,2021-01-15 21:36:19.159 UTC,2021-01-06 00:00:00 UTC,disposable_booties,40
d670b18d-ca38-4f88-afd6-c079117a4df8,aeb9834b-17d5-44df-a72f-b43087e74f96,9eed6c04-6c4b-4671-87f7-e4bfd903df42,delivered,,2020-06-22 00:00:00 UTC,2020-10-14 07:10:52 UTC,nitrile_gloves,10
7d8e2856-9666-4586-87d9-1d726695d798,be2badaa-7589-4a9b-9141-8d9e281d71dc,9ef0e2fe-58fd-494a-8f8a-278cdb00c242,delivered,,2020-05-31 00:00:00 UTC,2020-10-14 07:10:40 UTC,n95,0
c51fafbc-b2df-44dd-9965-672783d637bd,d1efddff-2c10-4864-8136-c36cc65de20e,9f0457f6-0e5d-4d3b-87f5-bbf2351e2d8e,closed,no_contact_donor,2021-04-26 21:42:11.967 UTC,2021-04-27 13:15:44.146 UTC,kn95,10
c51fafbc-b2df-44dd-9965-672783d637bd,d1efddff-2c10-4864-8136-c36cc65de20e,9f0457f6-0e5d-4d3b-87f5-bbf2351e2d8e,closed,no_contact_donor,2021-04-26 21:42:11.967 UTC,2021-04-27 13:15:44.146 UTC,n95,10
667b4ba8-a020-410f-aece-a1b567be422d,d62a23e4-4e82-4d30-8444-7af62b00cec2,9f086eee-80d0-47bb-822a-f19bab4a587b,delivered,,2021-06-05 21:28:56.039 UTC,2021-06-28 18:03:23.563 UTC,cloth_mask,20
78fb355d-f796-4a0b-8511-7e3f3128f50d,b60e6c8a-1c73-4b57-a0f0-1c288ebedfe0,9f086eee-80d0-47bb-822a-f19bab4a587b,closed,test_match,2021-04-28 01:47:28.789 UTC,2021-04-28 01:52:24.731 UTC,three_ply_mask,50
e9d20c55-2d6a-40fa-a614-8bd90d470e0f,4d4a58a1-f187-4b16-bd64-b73f7b736e29,9f086eee-80d0-47bb-822a-f19bab4a587b,delivered,,2021-06-25 12:22:41.158 UTC,2021-07-09 20:36:28.104 UTC,sanitizer,125
ee9721b7-192f-4e68-9eb1-2afe6336c0f4,8513df2b-b1f7-42b1-83fc-f56a006e86ef,9f086eee-80d0-47bb-822a-f19bab4a587b,closed,test_match,2021-04-01 21:01:55.224 UTC,2021-04-01 21:03:23.628 UTC,surgical_mask,14
830d62cf-f569-4dc6-8018-4d79fba5d624,01ccebf4-9777-4075-a5a2-5508236a02f2,9f2d6902-6373-4a12-a9b8-769ca429f596,delivered,,2021-01-15 21:33:27.565 UTC,2021-01-06 00:00:00 UTC,gown,200
6487a12c-43f3-43d0-a88f-8cc43b5c9bd2,4d4a58a1-f187-4b16-bd64-b73f7b736e29,9f4f06e5-4fc0-4207-8153-1fb0321bf945,delivered,,2021-06-25 12:20:46.969 UTC,2021-07-09 20:36:06.231 UTC,sanitizer,800
8f46f213-1bb7-4b46-ad37-b6def7a93f1a,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,9f4f06e5-4fc0-4207-8153-1fb0321bf945,delivered,,2021-05-24 22:29:52.048 UTC,2021-07-09 20:34:50.654 UTC,disinfecting_wipes,1
8f46f213-1bb7-4b46-ad37-b6def7a93f1a,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,9f4f06e5-4fc0-4207-8153-1fb0321bf945,delivered,,2021-05-24 22:29:52.048 UTC,2021-07-09 20:34:50.654 UTC,gown,300
8f46f213-1bb7-4b46-ad37-b6def7a93f1a,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,9f4f06e5-4fc0-4207-8153-1fb0321bf945,delivered,,2021-05-24 22:29:52.048 UTC,2021-07-09 20:34:50.654 UTC,sanitizer,200
a8e8e083-959f-4ef4-ae75-c4bd86650ff7,bb689c15-10bf-486a-af99-dba88b4c69b8,9f4f06e5-4fc0-4207-8153-1fb0321bf945,delivered,,2021-06-17 21:04:17.06 UTC,2021-07-12 01:22:05.856 UTC,surgical_mask,1200
19e9173b-23f0-449d-bc3e-46756eee1a36,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,9f5766e2-fd87-4a8e-9f50-f88bc60f4689,delivered,,2020-11-25 01:29:17.901 UTC,2020-11-25 02:22:52.761 UTC,n95,4000
19e9173b-23f0-449d-bc3e-46756eee1a36,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,9f5766e2-fd87-4a8e-9f50-f88bc60f4689,delivered,,2020-11-25 01:29:17.901 UTC,2020-11-25 02:22:52.761 UTC,face_shield,500
3a7a2a21-b510-4a66-bd05-a68dd86fd24d,a30ad75a-4542-43be-8ac1-31a641acc7da,9f5766e2-fd87-4a8e-9f50-f88bc60f4689,delivered,,2020-05-10 00:00:00 UTC,2020-10-14 07:10:23 UTC,surgical_mask,1500
4544fb4d-d85f-4fc4-9037-f729400625c8,917b328c-8ebc-45c1-816f-6efca9f113ac,9f5766e2-fd87-4a8e-9f50-f88bc60f4689,delivered,,2020-07-29 00:00:00 UTC,2020-10-14 07:10:10 UTC,cloth_mask,24000
81752cd7-a2fb-4e93-a0d0-d011e1fcbc3b,c2b5e375-d44c-4f20-bc80-4f39defb7b7e,9f5766e2-fd87-4a8e-9f50-f88bc60f4689,closed,no_contact_facility,2021-04-22 19:42:18.675 UTC,2021-04-27 21:33:42.49 UTC,three_ply_mask,10000
e922b261-714c-48db-b134-9fcc3d576048,fd040194-8190-41f8-b7ce-575c7cb6db9f,9f5766e2-fd87-4a8e-9f50-f88bc60f4689,closed,no_supply,2020-08-13 18:04:48.79 UTC,2020-08-14 02:08:15 UTC,n95,5000
e922b261-714c-48db-b134-9fcc3d576048,fd040194-8190-41f8-b7ce-575c7cb6db9f,9f5766e2-fd87-4a8e-9f50-f88bc60f4689,closed,no_supply,2020-08-13 18:04:48.79 UTC,2020-08-14 02:08:15 UTC,nitrile_gloves,6000
ef4aec52-08fd-4df3-957a-2a2d0fb4efaa,9b36181b-1295-4eab-bd52-c0fb3f689d6c,9f5766e2-fd87-4a8e-9f50-f88bc60f4689,delivered,,2020-06-19 00:00:00 UTC,2020-10-14 08:10:36 UTC,sanitizer,1000
90f195ed-163e-4e31-b966-e95bd616cf6e,08e1cb9e-9c05-49c2-a488-6701515c8b41,9f8d1a5a-2031-4103-87e7-7b8c6ce52183,delivered,,2020-06-11 00:00:00 UTC,2020-10-14 07:10:15 UTC,surgical_mask,20
1995b121-1638-400d-a93c-78ea0f40c16b,47eaa215-bdb0-4d55-8cda-4145c11e5ea0,9f994ff9-b115-4750-bad2-10e80c7ad581,closed,test_match,2021-04-02 14:03:06.428 UTC,2021-04-03 15:04:03.534 UTC,n95,5
4ec9343c-e3d9-489a-9660-837cb0fd03eb,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,9f994ff9-b115-4750-bad2-10e80c7ad581,closed,no_contact_facility,2021-05-24 22:30:05.023 UTC,2021-06-17 22:24:38.61 UTC,kn95,5
4ec9343c-e3d9-489a-9660-837cb0fd03eb,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,9f994ff9-b115-4750-bad2-10e80c7ad581,closed,no_contact_facility,2021-05-24 22:30:05.023 UTC,2021-06-17 22:24:38.61 UTC,nitrile_gloves,2
4ec9343c-e3d9-489a-9660-837cb0fd03eb,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,9f994ff9-b115-4750-bad2-10e80c7ad581,closed,no_contact_facility,2021-05-24 22:30:05.023 UTC,2021-06-17 22:24:38.61 UTC,sanitizer,3
472dabf2-8e3f-4473-93b2-3c62108274ff,4d4a58a1-f187-4b16-bd64-b73f7b736e29,9fbb1623-ef99-4912-bc9b-c724b3295480,delivered,,2021-06-25 12:24:54.82 UTC,2021-07-09 20:35:49.101 UTC,sanitizer,125
e7b94f52-7ac8-4147-9478-6ea53c21c638,0e916b45-ca9c-404f-bfb2-1d206fa6511d,9fbfe6a0-1e8d-450e-afb3-5eec8aa92a9c,delivered,,2020-05-23 21:48:00 UTC,2020-10-14 07:10:28 UTC,gown,50
01e1b594-6e31-4ce8-a22f-f2612d60b641,9e7eff93-8900-4d53-9f5a-6422ac359924,9fd0aa4f-9f73-49d0-83a3-7a00fc264055,delivered,,2020-05-06 00:00:00 UTC,2020-10-14 07:10:42 UTC,face_shield,400
c0ddc786-11d4-4d87-8995-1e6eaf55d1a0,559b6fe8-793e-4b98-b1cd-540d716249bd,9ffd9ca9-6eb9-4dc6-905a-3797deb40eac,pre_match,contacted,2021-04-26 17:19:42.448 UTC,,face_shield,900
e3233981-a6cd-4ca6-9936-74c99d8160f6,39b82af8-8af3-446f-a5a4-d3e9fd7635e5,a01a5096-33bf-434e-ade3-14e26df442ca,delivered,,2020-10-06 00:00:00 UTC,2020-10-30 12:10:00 UTC,face_shield,100
2b05cea2-a285-4728-ab59-595065c69fe9,88dea1ce-38e4-43bc-abd0-105b7eb4036f,a020ccf0-b3ac-4490-a639-114086cb5ff1,delivered,,2020-12-24 15:58:35.189 UTC,2020-12-31 18:47:46.622 UTC,cloth_mask,15
8af59327-42c0-4b8d-a145-1dacf4b0ef23,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,a0286b01-9009-4b51-b6ca-d18feca573b4,closed,no_supply,2020-08-13 18:01:55.803 UTC,2020-08-14 02:08:08 UTC,n95,40
a5831bb4-29a5-4657-9270-f0dd56b378f7,9e7eff93-8900-4d53-9f5a-6422ac359924,a0286b01-9009-4b51-b6ca-d18feca573b4,delivered,,2020-05-29 00:00:00 UTC,2020-10-14 07:10:49 UTC,face_shield,200
d9765228-d3c0-42e7-b6e0-5e017811ac35,66dda969-ccf3-4eec-a903-6b605f44cbdd,a0286b01-9009-4b51-b6ca-d18feca573b4,delivered,,2020-06-11 00:00:00 UTC,2020-10-14 07:10:52 UTC,surgical_mask,350
ef6f9642-6bed-4f2e-b08d-3658bf1269eb,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,a0286b01-9009-4b51-b6ca-d18feca573b4,closed,no_supply,2020-08-13 18:12:45.872 UTC,2020-08-17 07:08:58 UTC,n95,40
65358575-6037-4278-9251-47edae2bdade,4d4a58a1-f187-4b16-bd64-b73f7b736e29,a042a6cb-871c-498b-8c50-d888a94b8280,delivered,,2021-06-25 12:22:38.524 UTC,2021-07-09 20:36:03.704 UTC,sanitizer,125
e16492f8-a8ce-41c6-a595-123f2664e486,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,a042a6cb-871c-498b-8c50-d888a94b8280,delivered,,2021-05-24 22:29:57.452 UTC,2021-07-09 20:34:52.291 UTC,disinfecting_wipes,4
e16492f8-a8ce-41c6-a595-123f2664e486,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,a042a6cb-871c-498b-8c50-d888a94b8280,delivered,,2021-05-24 22:29:57.452 UTC,2021-07-09 20:34:52.291 UTC,nitrile_gloves,4
e16492f8-a8ce-41c6-a595-123f2664e486,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,a042a6cb-871c-498b-8c50-d888a94b8280,delivered,,2021-05-24 22:29:57.452 UTC,2021-07-09 20:34:52.291 UTC,sanitizer,4
31ccbc57-bf32-444a-bd70-af7b6fe15bd8,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,a0602f37-a7b8-4c2e-9655-be7acc838de6,closed,no_supply,2020-08-13 18:06:57.915 UTC,2020-08-17 07:08:25 UTC,n95,1950
b5b21dba-3918-43f8-85e3-bc26690d5fed,1c3c6342-3292-4501-9b48-9cc3ebde087f,a0602f37-a7b8-4c2e-9655-be7acc838de6,delivered,,2020-05-30 00:00:00 UTC,2020-10-14 07:10:15 UTC,n95,50
3a8d0f02-5227-4581-9206-84438c366e10,0b34fb7e-efc0-4c7d-be01-6eea927e6418,a063e894-21a8-4b0c-8418-5a4eb5ac05c1,closed,,2021-02-24 01:59:30.227 UTC,2021-04-12 22:56:40.016 UTC,face_shield,30
3adabf9b-fe40-4cc8-aab7-79a563ec9d85,0b34fb7e-efc0-4c7d-be01-6eea927e6418,a063e894-21a8-4b0c-8418-5a4eb5ac05c1,closed,,2021-02-24 01:59:30.363 UTC,2021-04-12 22:56:40.016 UTC,gown,40
467a29d8-4d4a-410f-9eb4-f0f427565b79,7bc25ce0-fcfb-4dda-ba56-2df64cdffea2,a063e894-21a8-4b0c-8418-5a4eb5ac05c1,closed,,2021-02-24 01:59:53.702 UTC,2021-04-12 22:56:40.016 UTC,cloth_mask,30
66b56b8b-04d3-4e8f-b8f3-03c16309e745,18ac8934-a2a9-409f-9ef3-3c14d4e8c748,a063e894-21a8-4b0c-8418-5a4eb5ac05c1,closed,,2021-02-24 01:59:30.497 UTC,2021-04-12 22:56:40.016 UTC,surgical_mask,30
ee840c9b-fd96-4fb6-b969-6bf97c0603ed,4d4a58a1-f187-4b16-bd64-b73f7b736e29,a069d267-35c7-4085-a14e-6af56d074f7b,delivered,,2021-06-25 12:22:29.835 UTC,2021-07-09 20:36:17.344 UTC,sanitizer,125
017e60a2-ebd6-4762-a626-af6f901614df,c7da4d2d-0dbf-4564-abfd-2fe4bda97713,a06cab69-07e0-431e-8540-d9659345c4c3,closed,,2021-02-24 02:01:01.238 UTC,2021-04-12 22:56:40.016 UTC,surgical_mask,20
38833f88-e183-4b1e-8a16-0fd0475d1403,11136b48-a87b-4498-8c03-0dcc45d590fe,a06cab69-07e0-431e-8540-d9659345c4c3,delivered,,2021-06-04 19:37:31.163 UTC,2021-06-15 16:20:16.653 UTC,gown,150
4e23641e-e2b0-42ba-ba77-ad83e2625063,99498213-ea3c-4229-bbef-fd9dc522b161,a06cab69-07e0-431e-8540-d9659345c4c3,closed,,2021-02-24 02:00:59.148 UTC,2021-04-12 22:56:40.016 UTC,face_shield,90
694d9b90-13dc-471a-8416-23cc8310d4ef,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,a06cab69-07e0-431e-8540-d9659345c4c3,delivered,,2021-05-24 22:29:59.026 UTC,2021-07-09 20:34:52.492 UTC,gown,300
adf85068-b3d3-4df6-8f17-5b66c0d3d49c,ea49b823-333c-4eb2-bf19-94b82a34fdcd,a06cab69-07e0-431e-8540-d9659345c4c3,delivered,,2021-06-07 23:17:23.083 UTC,2021-06-14 19:45:34.098 UTC,disinfecting_wipes,60
adf85068-b3d3-4df6-8f17-5b66c0d3d49c,ea49b823-333c-4eb2-bf19-94b82a34fdcd,a06cab69-07e0-431e-8540-d9659345c4c3,delivered,,2021-06-07 23:17:23.083 UTC,2021-06-14 19:45:34.098 UTC,n95,7
adf85068-b3d3-4df6-8f17-5b66c0d3d49c,ea49b823-333c-4eb2-bf19-94b82a34fdcd,a06cab69-07e0-431e-8540-d9659345c4c3,delivered,,2021-06-07 23:17:23.083 UTC,2021-06-14 19:45:34.098 UTC,surgical_mask,530
adf85068-b3d3-4df6-8f17-5b66c0d3d49c,ea49b823-333c-4eb2-bf19-94b82a34fdcd,a06cab69-07e0-431e-8540-d9659345c4c3,delivered,,2021-06-07 23:17:23.083 UTC,2021-06-14 19:45:34.098 UTC,kn95,60
ba03d9c8-696b-4d31-bc98-134d232e668a,65d61694-5a9a-4103-8207-119f67858903,a06cab69-07e0-431e-8540-d9659345c4c3,closed,test_match,2021-03-25 19:22:14.784 UTC,2021-03-25 19:24:52.887 UTC,surgical_mask,500
ba03d9c8-696b-4d31-bc98-134d232e668a,65d61694-5a9a-4103-8207-119f67858903,a06cab69-07e0-431e-8540-d9659345c4c3,closed,test_match,2021-03-25 19:22:14.784 UTC,2021-03-25 19:24:52.887 UTC,kn95,300
f1598dbb-7aea-43b4-87b6-3c89ecfa213a,277172eb-7f69-4264-a401-4621ad69d2f3,a06cab69-07e0-431e-8540-d9659345c4c3,delivered,,2021-03-20 00:47:22.04 UTC,2021-04-14 20:44:15.873 UTC,kn95,1920
2ae1a858-0014-4dda-a14f-5c6686200e99,fb4f8dcf-6680-4648-b7dc-918f7cd6cf59,a08cad86-2730-4f25-b143-9283838e588b,pre_match,not_contacted,2021-04-23 19:19:44.303 UTC,,face_shield,5000
dcf21018-b30a-462c-8ffc-0a61a4e57956,57c6ee41-6820-4e15-ae13-1feeee2891fa,a0a56471-e357-4d04-963f-1098bcb6e301,delivered,,2021-01-20 18:56:24.523 UTC,2021-02-23 03:45:24.574 UTC,gown,2000
63c46f95-ba45-4d35-bc3e-780c326731f4,559b6fe8-793e-4b98-b1cd-540d716249bd,a0bb38a0-cd7c-4816-800a-62b946eaeed2,pre_match,contacted,2021-04-26 17:19:42.085 UTC,,face_shield,10050
87d675f6-33fb-4fa5-bcef-df3572542cf9,d4e90fd8-dd34-49d8-9dad-aafc0578dfb9,a0bb38a0-cd7c-4816-800a-62b946eaeed2,closed,no_supply,2020-06-22 00:00:00 UTC,2020-10-14 07:10:09 UTC,nitrile_gloves,0
148d1218-61fc-48e9-96a7-f2adaedbaaf4,bb689c15-10bf-486a-af99-dba88b4c69b8,a0c44b16-76a8-49ec-82ec-b2ce50863f3b,closed,prefers_different,2021-06-17 21:04:19.208 UTC,2021-06-21 21:49:15.796 UTC,surgical_mask,100
5240ac55-db1b-4a57-9511-df857f3a7f90,2c54fa15-8e18-4fdb-9de0-96210d8a42a5,a0d25c1c-41b9-4b3b-81d4-512a434b5630,closed,no_contact_donor,2020-09-07 20:17:05.854 UTC,2020-12-22 17:51:53.794 UTC,face_shield,50
1b65ef70-ac88-4291-a9d4-11604af78bbc,4d4a58a1-f187-4b16-bd64-b73f7b736e29,a0d43288-ad0e-41d0-b7c2-53b21dea60e6,delivered,,2021-06-25 12:22:38.37 UTC,2021-07-09 20:35:50.343 UTC,sanitizer,125
03656e80-76d3-4c82-94ef-1b139e30d012,4d4a58a1-f187-4b16-bd64-b73f7b736e29,a0db4d46-69ac-4af8-9352-197d7139b557,delivered,,2021-06-25 12:20:37.106 UTC,2021-07-09 20:35:56.15 UTC,sanitizer,269
aa0875c0-9be1-41e4-80b3-b442cccfa500,e095bb82-a2bd-4840-a326-e3e2fd550513,a0db4d46-69ac-4af8-9352-197d7139b557,delivered,,2020-10-16 17:59:14.035 UTC,2020-10-20 20:00:14.41 UTC,cloth_mask,750
c3ac51e2-0235-44b4-9685-3a95941151a9,e73a37bf-3474-46c3-b41a-030b614df7fa,a0ec9a72-6906-4330-8410-f72f2a2ecbef,delivered,,2020-04-22 00:00:00 UTC,2020-10-14 07:10:31 UTC,n95,500
513fbfd2-9bdd-4c83-ad1a-37c73c0ac11f,b40e1587-775b-4606-a0c4-2b54d2e4e076,a0f480a0-1ed4-4192-a9d8-1ef8843873e2,delivered,,2020-11-21 07:13:31.181 UTC,2020-12-08 05:51:25.395 UTC,gown,2000
14184016-f452-4239-a9f6-e7346966da99,67bc3ebc-ad99-4361-abd7-3462dfe0bf86,a0f7d9bd-a44f-497d-804a-0f5f95c4d7fe,delivered,,2020-10-06 05:40:35.648 UTC,2020-10-22 04:27:11.053 UTC,gown,10000
d6bcd072-ec5f-43ed-8a39-4bf9935379a3,4830af21-0fc4-4b85-a4c8-29d2608142a3,a12bf6a8-2b9c-4a6a-8074-aee1197afb5b,closed,donor_update,2021-06-07 23:58:39.237 UTC,2021-06-27 20:38:25.032 UTC,surgical_mask,80
d6bcd072-ec5f-43ed-8a39-4bf9935379a3,4830af21-0fc4-4b85-a4c8-29d2608142a3,a12bf6a8-2b9c-4a6a-8074-aee1197afb5b,closed,donor_update,2021-06-07 23:58:39.237 UTC,2021-06-27 20:38:25.032 UTC,three_ply_mask,150
d6bcd072-ec5f-43ed-8a39-4bf9935379a3,4830af21-0fc4-4b85-a4c8-29d2608142a3,a12bf6a8-2b9c-4a6a-8074-aee1197afb5b,closed,donor_update,2021-06-07 23:58:39.237 UTC,2021-06-27 20:38:25.032 UTC,sanitizer,50
d6bcd072-ec5f-43ed-8a39-4bf9935379a3,4830af21-0fc4-4b85-a4c8-29d2608142a3,a12bf6a8-2b9c-4a6a-8074-aee1197afb5b,closed,donor_update,2021-06-07 23:58:39.237 UTC,2021-06-27 20:38:25.032 UTC,disinfecting_wipes,80
d6bcd072-ec5f-43ed-8a39-4bf9935379a3,4830af21-0fc4-4b85-a4c8-29d2608142a3,a12bf6a8-2b9c-4a6a-8074-aee1197afb5b,closed,donor_update,2021-06-07 23:58:39.237 UTC,2021-06-27 20:38:25.032 UTC,thermometer,10
caa2bccc-2515-46a3-86fa-379ad3e9d3ad,39eb056f-c883-44d4-9c55-438d29c1c8be,a12df40d-2f5f-4c27-8395-b711090af737,delivered,,2020-09-29 21:52:45.171 UTC,2020-11-09 14:21:33.664 UTC,n95,100
638bdbee-edf4-43d5-bae3-3f7bf6a91884,1f92215b-8cfe-47c3-8b93-4a17b7af4793,a132b439-2214-4fc9-b19e-d31ecb8572b7,closed,no_supply,2020-04-24 00:00:00 UTC,2020-10-14 07:10:57 UTC,surgical_mask,0
c5a398b8-6df8-4a5c-bf8e-ace73561e990,bd8fb9de-b900-46b1-8ab3-f1f32c46e7c3,a1471e19-4f2f-4138-a18c-0f0ff91c6374,closed,no_supply,2020-08-04 04:06:18.315 UTC,2020-08-10 10:08:40 UTC,nitrile_gloves,60
723b7f0b-39eb-4b46-a22e-4e568ce2ab49,e8d5c582-a2b3-4582-8b08-47885344e1d4,a1730122-ebba-4b13-9264-4840fce19940,delivered,,2020-12-18 04:50:14.353 UTC,2020-12-18 04:50:58.919 UTC,n95,1000
5780006f-0dda-4494-8d94-ab92f6b6b5c9,def7763a-72c2-4824-a3ab-72229fcbe31d,a17612e9-b0d0-4419-b916-f70f9aee2ead,closed,no_contact_facility,2021-05-24 22:09:56.034 UTC,2021-06-07 23:29:45.846 UTC,three_ply_mask,2800
753615b6-b523-4f3b-89da-5f455b1c6e84,4d4a58a1-f187-4b16-bd64-b73f7b736e29,a17612e9-b0d0-4419-b916-f70f9aee2ead,delivered,,2021-06-25 12:24:12.115 UTC,2021-07-09 20:36:23.125 UTC,sanitizer,250
eade99d0-460e-4704-9dc2-3d87970a267e,d4f6fe3f-23b9-4fd4-bd07-51d502910f44,a17612e9-b0d0-4419-b916-f70f9aee2ead,pre_match,contacted,2021-05-24 22:50:22.207 UTC,,three_ply_mask,1600
f74d4a9d-7c25-4405-94b7-a1e958ef38fd,8db4f38c-3d8f-4e05-8b1c-78bc2ba463d5,a17612e9-b0d0-4419-b916-f70f9aee2ead,delivered,,2021-05-20 23:02:27.67 UTC,2021-07-11 18:40:51.332 UTC,gown,120
6f9caee9-d756-43b0-9b2c-ca3ac1a930a5,21369161-dab0-4d37-9dd9-d79bce6f7292,a17669a2-e978-455f-a89f-6c115c9571dd,delivered,,2020-05-27 00:00:00 UTC,2020-10-14 07:10:52 UTC,face_shield,500
81521714-d2f4-4b66-9b53-cbddf06a4648,b88e4c58-1358-4f57-a347-f57e1573943f,a17da65d-cd0c-40f6-bacc-2d34b579f94b,closed,no_need,2021-05-24 22:55:06.741 UTC,2021-05-25 11:05:24.809 UTC,sanitizer,1
17390805-0f3b-414f-9a2a-0208b1251746,4830af21-0fc4-4b85-a4c8-29d2608142a3,a1b03851-317c-4425-a79d-e60a79c34312,delivered,,2021-06-27 21:02:26.341 UTC,2021-07-09 20:44:36.674 UTC,sanitizer,4
35431af0-988a-4fdc-adbf-ae7473ab7638,4830af21-0fc4-4b85-a4c8-29d2608142a3,a1b03851-317c-4425-a79d-e60a79c34312,delivered,,2021-07-09 01:20:10.018 UTC,2021-07-09 20:44:48.955 UTC,surgical_mask,2500
af4e8090-5c37-416a-9b3b-1915ee51bba2,4d4a58a1-f187-4b16-bd64-b73f7b736e29,a1b03851-317c-4425-a79d-e60a79c34312,delivered,,2021-06-25 12:23:20.324 UTC,2021-07-09 20:36:06.476 UTC,sanitizer,125
bac92c63-8db2-4a87-9476-f50bea311df3,4830af21-0fc4-4b85-a4c8-29d2608142a3,a1b03851-317c-4425-a79d-e60a79c34312,delivered,,2021-06-27 21:00:18.144 UTC,2021-07-09 20:44:25.18 UTC,three_ply_mask,2000
1cbff92f-dc7b-45f6-93c0-3b76834e7908,9ba975a1-7f99-4bb5-919d-92874fe24bcd,a1c6a598-ec80-4397-b969-879b632be58a,delivered,,2020-07-07 00:00:00 UTC,2020-10-14 08:10:46 UTC,nitrile_gloves,20
b5006830-13ba-40fc-a020-cee4a87a2dd3,1f92215b-8cfe-47c3-8b93-4a17b7af4793,a1cf415e-793b-43a8-b09c-e0d025f0f4a3,closed,no_supply,2020-04-24 00:00:00 UTC,2020-10-14 07:10:14 UTC,surgical_mask,0
dc1bdaf4-74d1-4ff1-943e-721e194f94c5,bc48e96d-6d4c-4dbb-ac07-3e367ee24fd2,a1f1f41d-aebb-4cd5-b121-553bafe4d93e,closed,no_contact_facility,2020-06-02 00:00:00 UTC,2020-10-14 07:10:59 UTC,n95,10
0b1d82a0-e085-4998-ab6e-3395539990f7,031ca216-c01e-4fa1-aea6-644bda3e5d86,a2545fa7-5f99-46ea-892a-cf7705bc3fd9,closed,no_supply,2020-05-30 00:00:00 UTC,2020-10-14 07:10:44 UTC,surgical_mask,0
5b6f004f-229a-4977-948a-9591c271e38f,09362f2b-f98b-4b35-a396-edbafed9f748,a2545fa7-5f99-46ea-892a-cf7705bc3fd9,delivered,,2020-05-29 00:00:00 UTC,2020-10-14 07:10:00 UTC,surgical_mask,150
